行数	预测值			真实值
1370	身为			王乔
1370	{'身为', '嘲讽', '主持人'}		{'王乔', '给', '邓紫棋'}
1371	所谓			花千骨
1371	{'有所', '所谓', '心'}		{'花千骨'}
1372	吴亦凡			时间煮雨
1372	{'小时代', '演绎', '吴亦凡'}		{'小时代', '时间煮雨', '3'}
1373	每次			飞天
1373	{'每次', '飞天', '小女警'}		{'飞天', '小女警'}
1374	近日			帮
1374	{'小乔', '女', '近日'}		{'找小三', '帮', '爷爷'}
1375	灯光			春晚
1375	{'后面', '灯光', '调'}		{'春晚'}
1376	绿			新歌
1376	{'晚', '绿', '苏打'}		{'新歌', '速递'}
1377	首页			念念不忘
1377	{'首页', '空间', '刷屏'}		{'必有', '回响', '念念不忘'}
1378	妹妹			家有萌
1378	{'相差', '25', '妹妹'}		{'家有萌', '兄妹'}
1379	证明			昆明
1379	{'证明', '一次', '舆论'}		{'昆明'}
1380	惊呆			文章
1380	{'惊呆', '刘小', '这次'}		{'文章', '开房', '姚笛'}
1381	跨上			美拍
1381	{'看看', 'mv', '跨上'}		{'美拍'}
1382	娱乐圈			江铠同
1382	{'娱乐圈', '麻烦', '滚出'}		{'江铠同', '滚出', '娱乐圈'}
1383	爱奇艺			男神
1383	{'徐静蕾', '爱奇艺', '晒'}		{'笑', '男神', '终于'}
1384	中国好声音			震惊
1384	{'中国好声音', '差', '导师'}		{'春晚', '震惊', '吐'}
1385	金秀贤			金秀贤
1385	{'金秀贤', '恒大冰泉', '4p'}		{'金秀贤'}
1386	篮球			张俪
1386	{'篮球', '换成', 'baby'}		{'王阳明', '在', '张俪'}
1387	今晚			我是歌手
1387	{'我是歌手', '今晚', '心里'}		{'我是歌手'}
1388	家			跟着
1388	{'现在', '貌似', '家'}		{'做', '跟着', '鹿晗'}
1389	世界杯			世界杯
1389	{'世界杯', '31', '巴西'}		{'世界杯'}
1390	华晨宇			华晨宇
1390	{'零点', '华晨宇', 'yu'}		{'0207', '生日快乐', '华晨宇'}
1391	姑娘			南笙
1391	{'本身', '目前', '姑娘'}		{'哭', '南笙', '不'}
1392	周笔畅			我是歌手
1392	{'周笔畅', '黑', '爱'}		{'我是歌手'}
1393	百年			百年
1393	{'百年', '特别', '电视剧'}		{'的', '百年', '新娘'}
1394	微笑			祝何
1394	{'生活', '微笑', '善待'}		{'生日快乐', '祝何', '老师'}
1395	贾乃亮			深圳
1395	{'李小璐', '妻子', '贾乃亮'}		{'深圳', '卫视', '产科'}
1396	逗			李代沫
1396	{'宝贝', '逗', '你家'}		{'请', '李代沫', '向'}
1397	警察			搜寻
1397	{'马来西亚', '总监', '警察'}		{'370', '马航', '搜寻'}
1398	实力			老子
1398	{'谢帝', '实力', '最有'}		{'老子', '明天', '不'}
1399	后面			黄子韬
1399	{'看不懂', '140312', '后面'}		{'黄子韬'}
1400	tao			tao
1400	{'在家', '131122mnetasianmusicawards', 'tao'}		{'tao'}
1401	芒果			帮
1401	{'超级', '芒果', '元宵'}		{'上', '徐怀钰', '帮'}
1402	多多			奶爸
1402	{'陆毅', '多多', '叔叔'}		{'牧场', '奶爸', '萌娃'}
1403	媒体			羊水
1403	{'媒体', '推动', '社会'}		{'栓塞', '羊水'}
1404	中华			北京
1404	{'v5', '中华', '新'}		{'车展', '北京'}
1405	时			田雨橙
1405	{'时', '初见', '再见'}		{'生日快乐', '0415', '田雨橙'}
1406	少爷			郑爽
1406	{'调戏', '少爷', '太久'}		{'是', '郑爽', '值得'}
1407	唯一			爸爸
1407	{'唯一', '小萌', '看点'}		{'回来', '爸爸', '了'}
1408	一波三折			产妇
1408	{'事件', '一波三折', '相信'}		{'产妇', '丧命', '医护'}
1409	两门			国考
1409	{'分差', '428', '两门'}		{'成绩', '公布', '国考'}
1410	239			马航
1410	{'悲剧', '生死未卜', '239'}		{'失联', '飞机', '马航'}
1411	这种			王乔
1411	{'道歉', '觉得', '这种'}		{'王乔', '给', '邓紫棋'}
1412	先来			白举纲
1412	{'一部分', '一张', '先来'}		{'成都', '白举纲', '签动'}
1413	黄子韬			黄子韬
1413	{'更新', '黄子韬', '微博'}		{'生日快乐', '0502', '黄子韬'}
1414	回			exo
1414	{'回', '没事', '加拿大'}		{'解约', 'exo', '吴亦凡'}
1415	614			快乐大本营
1415	{'614', '编舞', '佑'}		{'快乐大本营', '男神季'}
1416	火车站			广州
1416	{'里', '饭店', '火车站'}		{'地铁', '踩踏', '广州'}
1417	大罗			巴西
1417	{'令', '大罗', '伤心'}		{'巴西', '德国', 'vs'}
1418	吴奇隆			星装
1418	{'吴奇隆', '刘诗诗', 'td'}		{'星装', '解析'}
1419	尊重			张
1419	{'尊重', '张杰', '请'}		{'战', '张', '杰出'}
1420	谢谢你们			行星
1420	{'行星', '理智', '谢谢你们'}		{'行星', '利特', '饭为'}
1421	资格			厦门
1421	{'资格', '看到', '累'}		{'奇迹', '宝宝', '厦门'}
1422	球员			德国
1422	{'世界杯', '来说', '球员'}		{'阿根廷', '德国', 'vs'}
1423	微信			欧豪
1423	{'豪', '微信', '挖'}		{'欧豪', '直击', '澳网'}
1424	可爱			三八妇女节
1424	{'可爱', '致', '最'}		{'三八妇女节'}
1425	一场			阿根廷队
1425	{'意志', '心理', '一场'}		{'阿根廷队', '加油'}
1426	学校			萧振
1426	{'现在', '学校', '觉得'}		{'跳楼', '萧振', '高中学生'}
1427	脑残粉			小彩旗
1427	{'可怕', '真', '脑残粉'}		{'小彩旗', '请', '向'}
1428	全是			上海
1428	{'上海', '全是', 'cj'}		{'上海', '2014chinajoy'}
1429	马			马航
1429	{'总理', '马', '时报'}		{'飞机', '失事', '马航'}
1430	下班			黄海波
1430	{'有人', '男人', '下班'}		{'被', '嫖娼', '黄海波'}
1431	熬夜			hws
1431	{'妹子', '熬夜', '相信'}		{'蕾丝', 'hws', '面膜'}
1432	姚笛			任重
1432	{'姚笛', '朋友', '骂'}		{'侠', '接盘', '任重'}
1433	少女			朴有天
1433	{'少女', '最爱', '洞'}		{'朴有天'}
1434	刷			杜淳
1434	{'某人', '刷', '这次'}		{'专业户', '伴郎', '杜淳'}
1435	南海			马航
1435	{'南海', '救', '昨晚'}		{'失联', '飞机', '马航'}
1436	每天			晚安
1436	{'发生', '事情', '每天'}		{'晚安'}
1437	孙燕姿			孙燕姿
1437	{'4', '天后', '孙燕姿'}		{'孙燕姿'}
1438	鹿晗			鹿晗
1438	{'进组', '尤其', '鹿晗'}		{'鹿晗'}
1439	元宵			李炜
1439	{'佳节', '团团圆圆', '元宵'}		{'李炜', '我们', '情人节'}
1440	复杂			周笔畅
1440	{'状态', '心情', '复杂'}		{'周笔畅', '时装周', '巴黎'}
1441	中午			马航
1441	{'马', '中午', '10'}		{'失联', '飞机', '马航'}
1442	影射			点金
1442	{'影射', '比特', '不'}		{'点金', '胜手'}
1443	失事			马航
1443	{'人员', '失事', '更新'}		{'被', '客机', '马航'}
1444	名人			吴世勋
1444	{'耶嘿', '名人', '综合'}		{'吴世勋'}
1445	有种			爱情公寓
1445	{'有种', '感觉', '播完'}		{'大结局', '爱情公寓'}
1446	我家			王乔
1446	{'吉言', '第一', '我家'}		{'王乔', '给', '邓紫棋'}
1447	刚刚			杉杉
1447	{'激动', '刚刚', '第六集'}		{'杉杉', '来', '了'}
1448	李敏镐			李敏镐
1448	{'李敏镐', '男神', '春晚'}		{'李敏镐', '上', '春晚'}
1449	瞧			四六级
1449	{'成绩', '瞧', '熊'}		{'成绩', '四六级'}
1450	是不是			刘谦
1450	{'是不是', '永远', '不能'}		{'xyif', '刘谦'}
1451	18			那些
1451	{'18', '25', '一点点'}		{'年', '我长', '那些'}
1452	2014			朴槿惠
1452	{'年', '7', '2014'}		{'朴槿惠'}
1453	假			hotelking
1453	{'八年', '假', '兄妹'}		{'hotelking'}
1454	快			我们
1454	{'哭', '话题', '快'}		{'我们', '金泰妍', '的'}
1455	造型			吴亦凡
1455	{'造型', '最', '干净'}		{'吴亦凡'}
1456	尼玛			逆天
1456	{'后', '蛋蛋', '尼玛'}		{'后', '逆天', '00'}
1457	一杯			冰封
1457	{'清晨', '一杯', '治'}		{'活人', '冰封'}
1458	经常			周杰伦
1458	{'一针见血', '经常', '不痛不痒'}		{'周杰伦'}
1459	feynman			贝儿
1459	{'官配', '贝儿', 'feynman'}		{'贝儿', 'feynman'}
1460	杀青			新娘
1460	{'今日', '倪妮', '杀青'}		{'作战', '新娘', '大'}
1461	电视			中国好声音
1461	{'声音', '成为', '电视'}		{'好', '中国好声音', '中国'}
1462	费曼			有
1462	{'feynman', '费曼', '起来'}		{'一种', '有', '父亲'}
1463	梁博			新
1463	{'合照', '大', '梁博'}		{'的', '新', '梁博'}
1464	主持			春晚
1464	{'主持', '大', '这段'}		{'春晚'}
1465	一枚			李敏镐
1465	{'仁川', '一枚', '投'}		{'李敏镐'}
1466	听说			金玉良缘
1466	{'当晚', '听说', '少爷'}		{'金玉良缘'}
1467	师尊			张智尧
1467	{'帅', '师尊'}		{'古剑奇谭', '张智尧'}
1468	玩			happy818gday
1468	{'玩', '滑板', '机场'}		{'happy818gday'}
1469	粑			吴镇宇
1469	{'煲', '冬瓜', '粑'}		{'吴镇宇'}
1470	完整版			周一
1470	{'完整版', '搜狐', 'via'}		{'见', '周一'}
1471	言承旭			鲁邦
1471	{'出演', '言承旭', '封面人物'}		{'鲁邦', '言承旭', '三世'}
1472	好开心			李敏镐
1472	{'李敏镐', '大萌', '好开心'}		{'李敏镐'}
1473	事件			昆明
1473	{'事件', '各大', '发生'}		{'砍', '火车站', '昆明'}
1474	140618			少女时代
1474	{'金浦', '机场', '140618'}		{'少女时代'}
1475	马年			春晚
1475	{'宝贝', '春晚', '马年'}		{'春晚'}
1476	1			吴镇宇
1476	{'的', '1', '最'}		{'看', '我要', '吴镇宇'}
1477	国际海事卫星组织			马航
1477	{'副总裁', '国际海事卫星组织', '克里斯'}		{'失联', '航班', '马航'}
1478	赵薇			赵薇
1478	{'赵薇', '提问', '巴黎'}		{'时装周', '赵薇', '巴黎'}
1479	南京			南京
1479	{'南京', '年', '2014'}		{'南京', '青奥会'}
1480	新浪			李娜
1480	{'新浪', 'gif', '体育'}		{'被', '领导', '李娜'}
1481	完成			冰桶挑战
1481	{'完成', '看看', 'mv'}		{'冰桶挑战', '美拍'}
1482	前			新
1482	{'前', 'dearbruce', '是否'}		{'的', '新', '梁博'}
1483	艾玛			战
1483	{'艾玛', '好玩', '看到'}		{'战', '长沙'}
1484	永恒			宫锁
1484	{'上', '世界', '永恒'}		{'连城', '宫锁'}
1485	习			中国
1485	{'大大', '习', '救救'}		{'超级', '中国', '男团'}
1486	去年			金曲
1486	{'歌王', '金曲', '去年'}		{'25', '金曲', '奖'}
1487	摆出			随手拍
1487	{'扭曲', '摆出', '知道'}		{'随手拍'}
1488	长			那些
1488	{'长', '许淑钰钰淑许', '美图'}		{'年', '我长', '那些'}
1489	明明			exo
1489	{'明天', '明明', '说好'}		{'exo', '快乐大本营'}
1490	来自星星的你			午间
1490	{'太阳', '来自星星的你', '拥抱'}		{'话题', '午间'}
1491	优酷			点金
1491	{'优酷', '土豆', '16'}		{'点金', '胜手'}
1492	一眼			刘谦
1492	{'刘刘谦', '一眼', '委屈'}		{'xyif', '刘谦'}
1493	选择			胡夏
1493	{'选择', '地老天荒'}		{'胡夏'}
1494	请			且
1494	{'承诺', '人', '请'}		{'珍惜', '且', '行且'}
1495	长得			有
1495	{'长得', '不好', '精致'}		{'一种', '有', '美'}
1496	猜			mh370
1496	{'猜', '机师', '淘气'}		{'mh370', '寻人'}
1497	完整			97
1497	{'个人', '完整', '不好'}		{'空难', '南航', '97'}
1498	想起			女童
1498	{'韩国', '想起', '电影'}		{'被', '下体', '女童'}
1499	美图秀			那些
1499	{'小学', '美图秀', '初中'}		{'年', '我长', '那些'}
1500	脑			小苹果
1500	{'来袭', '脑', '兄弟'}		{'小苹果'}
1501	中文			茜
1501	{'中文', '歌', 'kaliannakshanyanyilaguapaminggudepanlaguenglishataucinakalianrasamacammanabagitaushalanishatranslatehehebyshahilaamzah'}		{'茜', '拉'}
1502	萱			卓文萱
1502	{'晚安', '萱', '哲萱'}		{'生日快乐', '0120', '卓文萱'}
1503	mv			sm
1503	{'第一个', '卧槽', 'mv'}		{'女团', '新', 'sm'}
1504	近日			茶叶蛋
1504	{'一档', '播出', '近日'}		{'茶叶蛋'}
1505	吸毒			李代沫
1505	{'抓', '吸毒', '减肥'}		{'被', '李代沫', '吸毒'}
1506	交朋友			王思聪体
1506	{'交朋友', '不在乎', '智商'}		{'王思聪体'}
1507	第一季			十万个
1507	{'精挑细选', '转', '第一季'}		{'段', '小肉', '十万个'}
1508	接到			刘德华
1508	{'瘦', '黑', '接到'}		{'刘德华'}
1509	默默地			戚薇
1509	{'默默地', '黑', '不好'}		{'戚薇', '被', '玩坏'}
1510	看见			庚澈
1510	{'看见', '榜里', '庚澈'}		{'庚澈'}
1511	140815			吴亦凡
1511	{'kris', '凡', '140815'}		{'吴亦凡'}
1512	越			求越
1512	{'越', '芙', '搜'}		{'芙', '求越', '发糖'}
1513	某官			神探
1513	{'某官', '微', '话题'}		{'出柜', '神探', '夏洛克'}
1514	女王			新闻
1514	{'女王', '6', '5'}		{'新闻'}
1515	一名			马航
1515	{'4', '一名', '家属'}		{'失联', '航班', '马航'}
1516	每次			来自星星的你
1516	{'每次', '直播', '看'}		{'17', '来自星星的你'}
1517	19			李易峰
1517	{'李易峰', '19', '同学'}		{'李易峰'}
1518	欢乐			临时
1518	{'爬梯', '欢乐', '这种'}		{'同居', '临时', '空中'}
1519	东方			马航
1519	{'全程', '卫视', '东方'}		{'失联', '飞机', '马航'}
1520	心里			张翰
1520	{'承受能力', '够', '心里'}		{'张翰', '郑爽'}
1521	一年			娜娜
1521	{'一年', '时节', '初夏'}		{'生快', '娜娜'}
1522	沉淀			帮
1522	{'后会', '历练', '沉淀'}		{'上', '徐怀钰', '帮'}
1523	neinei			尊新闻
1523	{'独立', 'neinei', '腾讯'}		{'尊新闻'}
1524	张智尧			bilibili
1524	{'动画', '影视', '张智尧'}		{'动画', 'bilibili'}
1525	曝光			亚洲
1525	{'哪家', '报纸', '曝光'}		{'最丑', '亚洲', '明星'}
1526	爸爸去哪儿			陆毅
1526	{'没', '看', '爸爸去哪儿'}		{'小贝', '陆毅', '儿'}
1527	看点			花样
1527	{'看点', '首页', '净化'}		{'宋茜', '花样', '天使'}
1528	曝			午间
1528	{'一波', '曝', '出轨'}		{'话题', '午间'}
1529	逗			霍建华
1529	{'金玉', '夫妇', '逗'}		{'霍建华'}
1530	米卡			行尸走肉
1530	{'米卡', '应该', '看到'}		{'第四季', '行尸走肉'}
1531	纳吉布			马航
1531	{'纳吉布', '日晚', '24'}		{'失联', '飞机', '马航'}
1532	影响			冰桶挑战
1532	{'作家', '一生', '影响'}		{'冰桶挑战'}
1533	杜			宋茜
1533	{'杜', '当初', '春晓'}		{'宋茜', '茧镇奇缘'}
1534	grace			薯条
1534	{'爬山', '曹格', 'grace'}		{'薯条', '爸爸', '曹格'}
1535	最佳			林俊杰
1535	{'男歌手', '唱歌', '最佳'}		{'生日快乐', '林俊杰'}
1536	李娜			李娜
1536	{'cecspot', '日媒', '李娜'}		{'李娜'}
1537	内存			朴有天
1537	{'内存', '不给力', '大本营'}		{'朴有天'}
1538	这张			朴正洙
1538	{'这张', 'crmizukinyu', '图虐'}		{'朴正洙', '请', '坚强'}
1539	留言			鹿晗
1539	{'那条', '留言', '不是'}		{'单条', '鹿晗', '微博'}
1540	浙江			爸爸
1540	{'浙江', '卫视', '真'}		{'回来', '爸爸', '了'}
1541	今日			马航
1541	{'全国', '据本网', '今日'}		{'失联', '飞机', '马航'}
1542	李维嘉			快乐大本营
1542	{'输', '李维嘉', '不能'}		{'快乐大本营', '男神季'}
1543	回家			周杰伦
1543	{'今晚', '回家', '杰伦要'}		{'上海', '演唱会', '周杰伦'}
1544	140704			崔雪莉
1544	{'140704', '音银', '上班'}		{'崔雪莉'}
1545	统计			杨幂
1545	{'不', '统计', '完全'}		{'杨幂', '快乐', '新婚'}
1546	吴镇宇			吴镇宇
1546	{'看看', '吴镇宇', 'mv'}		{'费曼', '吴镇宇', '美拍'}
1547	情歌			金曲
1547	{'王子', '情歌', 'jj'}		{'25', '金曲', '奖'}
1548	最新			马航
1548	{'最新', '高分辨率', '影像'}		{'失联', '飞机', '马航'}
1549	好笑			中国式
1549	{'好笑', '明明', '家长'}		{'家长', '中国式'}
1550	台湾			茶叶蛋
1550	{'台湾', '盆友', '我会'}		{'茶叶蛋'}
1551	榜首			花样
1551	{'无声无息', '榜首', '双榜'}		{'宋茜', '花样', '天使'}
1552	横幅			点金胜手
1552	{'五个', '字', '横幅'}		{'点金胜手'}
1553	陈思诚			思诚
1553	{'新婚', '佟丽娅', '陈思诚'}		{'思诚', '丫丫', '疯爱'}
1554	偶像			跃
1554	{'exo', '黄', '偶像'}		{'跃', '跳跃', '高'}
1555	周五			依然
1555	{'导演', '周五', '突然'}		{'体', '依然'}
1556	先生			男朋友
1556	{'皮卡丘', '先生', '话题'}		{'镜头', '男朋友', '中'}
1557	林心如			林心如
1557	{'今天', '如萍', '林心如'}		{'生日快乐', '林心如', '0127'}
1558	首尔			林允儿
1558	{'首尔', 'smt', '140815'}		{'林允儿'}
1559	李敏镐			春晚
1559	{'李敏镐', '欧巴', '身穿'}		{'春晚'}
1560	谢谢			鹿晗
1560	{'谢谢', '没', '工作'}		{'生日快乐', '0420', '鹿晗'}
1561	发			胡歌
1561	{'虐死', '发', '已经'}		{'胡歌', '抢婚', '去'}
1562	接机			张艺兴
1562	{'出来', '接机', '视频'}		{'张艺兴'}
1563	原创			琼瑶
1563	{'懂', '字', '原创'}		{'举报', '于', '琼瑶'}
1564	成都			边伯贤
1564	{'140705tlpin', '边伯贤', '成都'}		{'边伯贤'}
1565	交朋友			王思聪体
1565	{'交朋友', '不在乎', '钱'}		{'王思聪体'}
1566	赵薇			赵薇
1566	{'赵薇', '提问', '巴黎'}		{'时装周', '赵薇', '巴黎'}
1567	ss			爱奇艺
1567	{'ss', '小燕之夜', '萧敬腾'}		{'让', '爱奇艺', '红包'}
1568	只			李小璐
1568	{'红丝', '只', '知道'}		{'放生', '李小璐'}
1569	昨天			周杰伦
1569	{'看', '同桌的你', '昨天'}		{'魔天伦', '世界', '周杰伦'}
1570	错			姚笛
1570	{'三', '做', '错'}		{'姚笛', '有', '错'}
1571	140624			尼坤
1571	{'尼坤', '0624', '140624'}		{'生日快乐', '尼坤', '0624'}
1572	打开			汪东城
1572	{'打开', '一定', '方式'}		{'哲出', '汪东城', '唐禹'}
1573	鬼鬼			微视
1573	{'纪亚文', '鬼鬼', '吴映洁'}		{'本来', '就', '微视'}
1574	足以			马航
1574	{'mh370', '足以', '所有'}		{'失联', '航班', '马航'}
1575	黄			支持
1575	{'韬', '黄', '子'}		{'支持', '黄子韬'}
1576	佟丽娅			有
1576	{'陈思诚', '女神', '佟丽娅'}		{'一种', '有', '心动'}
1577	算不上			今日
1577	{'长相', '算不上', '嗓音'}		{'主打', '星', '今日'}
1578	85			言承旭
1578	{'85', '日本', '言承旭'}		{'言承旭'}
1579	金秀贤			2014
1579	{'金秀贤', 'and', '张靓颖'}		{'南京', '青奥会', '2014'}
1580	心里			张翰
1580	{'重', '之后', '心里'}		{'张翰', '花儿与少年'}
1581	邓紫棋			王乔
1581	{'王乔', '邓紫棋', '吐槽'}		{'王乔', '给', '邓紫棋'}
1582	幂			杨幂
1582	{'刷', '终于', '幂'}		{'杨幂', '快乐', '新婚'}
1583	比赛			微
1583	{'比赛', '点球', '凌晨'}		{'世界杯', '微', '5'}
1584	见到			如果
1584	{'灿盛', '2pm', '见到'}		{'爱', '如果'}
1585	认为			香蕉
1585	{'香蕉', '认为', '夫妇'}		{'香蕉', '牛奶', '夫妇'}
1586	吴镇宇			爸爸去哪儿
1586	{'怪', '吴镇宇', '脾气'}		{'费曼', '吴镇宇', '爸爸去哪儿'}
1587	拯救			冰雪
1587	{'王子', '拯救', '需要'}		{'奇缘', '冰雪'}
1588	猜不透			英语
1588	{'年', 'abc', '猜不透'}		{'英语', '退出', '高考'}
1589	名人			陈伟霆
1589	{'热', '名人', '搜榜'}		{'陈伟霆'}
1590	韦唯			韦唯
1590	{'cry', '儿子', '韦唯'}		{'儿子', '韦唯'}
1591	c罗			c罗
1591	{'c罗', '基友', '佩佩'}		{'c罗', '不哭'}
1592	部队			利特
1592	{'听见', '部队', '的'}		{'坚强', '请', '利特'}
1593	曙光			蒋欣
1593	{'出现', '曙光', '即刻'}		{'请', '你', '蒋欣'}
1594	伙伴			doctor
1594	{'伙伴', '第十四', '资源'}		{'异乡人', 'doctor'}
1595	好像			韦唯
1595	{'没人', '好像', '目前'}		{'儿子', '韦唯'}
1596	发言人			马航
1596	{'外交部', '发言人', '秦刚'}		{'失联', '飞机', '马航'}
1597	明天			李炜
1597	{'据说', '明天', '情人节'}		{'李炜', '我们', '情人节'}
1598	演唱			陈晓
1598	{'牵手', '动图', '演唱'}		{'陈晓', '元宵', '赵丽颖'}
